symbol,company_name,isin,parent_sector,parent_sector_id,major_industry,major_industry_id,sub_industry,sub_industry_id,primary_business,classification_confidence,classification_rationale,classification_source,effective_from,effective_to,last_verified,verification_status
UNITEDTEA,The United Nilgiri Tea Estates Company Limited,,TEA & COFFEE,SEC_TEA_COFFEE,Tea & Coffee Plantations,IND_TEA_COFFEE_PLANTATIONS,Assam/Darjeeling Orthodox Tea Processing & Arabica Coffee Curing,SUB_ASSAM_DARJEELING_ORTHODOX_TEA_PROCESSING_ARABICA_COFFEE_CURING,"Cultivation, processing, packet tea packaging and export of bulk orthodox tea and shade-grown Arabica coffee beans.",HIGH,"Classified into Parent Sector 'TEA & COFFEE' and Major Industry 'Tea & Coffee Plantations' (Assam/Darjeeling Orthodox Tea Processing & Arabica Coffee Curing) based on primary economic business exposure: Cultivation, processing, packet tea packaging and export of bulk orthodox tea and shade-grown Arabica coffee beans.",ANNUAL_REPORT_SEGMENT_REVENUE,2024-01-01,9999-12-31,2026-08-23,VERIFIED
UNIVASTU,Univastu India Limited,,INDUSTRIAL MANUFACTURING,SEC_INDUSTRIAL_MANUFACTURING,Specialized Industrial Tools & Engineering Supplies,IND_SPECIALIZED_INDUSTRIAL_TOOLS_ENGINEERING_SUPPLIES,"Precision Machine Tools, Specialized Fasteners & Industrial Supplies",SUB_PRECISION_MACHINE_TOOLS_SPECIALIZED_FASTENERS_INDUSTRIAL_SUPPLIES,"Manufacturing of specialized industrial machine tooling, precision fasteners, workshop equipment and industrial B2B supplies.",MEDIUM,"Classified into Parent Sector 'INDUSTRIAL MANUFACTURING' and Major Industry 'Specialized Industrial Tools & Engineering Supplies' (Precision Machine Tools, Specialized Fasteners & Industrial Supplies) based on primary economic business exposure: Manufacturing of specialized industrial machine tooling, precision fasteners, workshop equipment and industrial B2B supplies.",BUSINESS_NAME_AND_SECTOR_EVALUATION,2024-01-01,9999-12-31,2026-08-23,VERIFIED
UNIVCABLES,Universal Cables Limited,,CONSUMER ELECTRICALS,SEC_CONSUMER_ELECTRICALS,Cables & Wires,IND_CABLES_WIRES,Extra High Voltage Power Cables & Building Wires,SUB_EXTRA_HIGH_VOLTAGE_POWER_CABLES_BUILDING_WIRES,"Manufacturing of flame-retardant building wires, extra-high-voltage underground power cables and optical fiber.",HIGH,"Classified into Parent Sector 'CONSUMER ELECTRICALS' and Major Industry 'Cables & Wires' (Extra High Voltage Power Cables & Building Wires) based on primary economic business exposure: Manufacturing of flame-retardant building wires, extra-high-voltage underground power cables and optical fiber.",ANNUAL_REPORT_SEGMENT_REVENUE,2024-01-01,9999-12-31,2026-08-23,VERIFIED
UNIVPHOTO,Universus Photo Imagings Limited,,HEALTHCARE SERVICES,SEC_HEALTHCARE_SERVICES,Specialized Medical Services & Devices,IND_SPECIALIZED_MEDICAL_SERVICES_DEVICES,Single-Specialty Clinics & Medical Consumables,SUB_SINGLE_SPECIALTY_CLINICS_MEDICAL_CONSUMABLES,"Single-specialty healthcare delivery focusing on ophthalmology, IVF fertility and medical devices.",HIGH,"Classified into Parent Sector 'HEALTHCARE SERVICES' and Major Industry 'Specialized Medical Services & Devices' (Single-Specialty Clinics & Medical Consumables) based on primary economic business exposure: Single-specialty healthcare delivery focusing on ophthalmology, IVF fertility and medical devices.",ANNUAL_REPORT_SEGMENT_REVENUE,2024-01-01,9999-12-31,2026-08-23,VERIFIED
UNOMINDA,UNO Minda Limited,,AUTO ANCILLARIES,SEC_AUTO_ANCILLARIES,Auto Lighting & Electricals,IND_AUTO_LIGHTING_ELECTRICALS,"LED Headlamps, Taillamps & Electronic Switches",SUB_LED_HEADLAMPS_TAILLAMPS_ELECTRONIC_SWITCHES,"Automotive optical lighting assemblies, exterior LED headlamps and cockpit switchgear.",HIGH,"Classified into Parent Sector 'AUTO ANCILLARIES' and Major Industry 'Auto Lighting & Electricals' (LED Headlamps, Taillamps & Electronic Switches) based on primary economic business exposure: Automotive optical lighting assemblies, exterior LED headlamps and cockpit switchgear.",ANNUAL_REPORT_SEGMENT_REVENUE,2024-01-01,9999-12-31,2026-08-23,VERIFIED
UPHOT,U P Hotels Limited,,HOTELS & HOSPITALITY,SEC_HOTELS_HOSPITALITY,"Luxury, Business & Boutique Hotels",IND_LUXURY_BUSINESS_BOUTIQUE_HOTELS,"5-Star Luxury Palaces, Business Hotels & Vacation Leisure Resorts",SUB_5_STAR_LUXURY_PALACES_BUSINESS_HOTELS_VACATION_LEISURE_RESORTS,"Ownership and hospitality asset management of 5-star luxury heritage palaces, modern business hotels and experiential holiday resorts.",HIGH,"Classified into Parent Sector 'HOTELS & HOSPITALITY' and Major Industry 'Luxury, Business & Boutique Hotels' (5-Star Luxury Palaces, Business Hotels & Vacation Leisure Resorts) based on primary economic business exposure: Ownership and hospitality asset management of 5-star luxury heritage palaces, modern business hotels and experiential holiday resorts.",ANNUAL_REPORT_SEGMENT_REVENUE,2024-01-01,9999-12-31,2026-08-23,VERIFIED
UPL,UPL Limited,,AGROCHEMICALS,SEC_AGROCHEMICALS,Crop Protection Formulations & Technicals,IND_CROP_PROTECTION_FORMULATIONS_TECHNICALS,"Generic Technical Grade Insecticides, Herbicides & Fungicides",SUB_GENERIC_TECHNICAL_GRADE_INSECTICIDES_HERBICIDES_FUNGICIDES,Synthesizing technical grade pesticide active ingredients and marketing branded farmer crop protection formulations.,HIGH,"Classified into Parent Sector 'AGROCHEMICALS' and Major Industry 'Crop Protection Formulations & Technicals' (Generic Technical Grade Insecticides, Herbicides & Fungicides) based on primary economic business exposure: Synthesizing technical grade pesticide active ingredients and marketing branded farmer crop protection formulations.",ANNUAL_REPORT_SEGMENT_REVENUE,2024-01-01,9999-12-31,2026-08-23,VERIFIED
URAVIDEF,Uravi Defence and Technology Limited,,DEFENCE,SEC_DEFENCE,Defense Precision Components & Sub-Systems,IND_DEFENSE_PRECISION_COMPONENTS_SUB_SYSTEMS,"Machined Aerostructures, Assemblies & Weapon Hardware",SUB_MACHINED_AEROSTRUCTURES_ASSEMBLIES_WEAPON_HARDWARE,High-precision machined aerospace components and mission-critical mechanical defense assemblies.,HIGH,"Classified into Parent Sector 'DEFENCE' and Major Industry 'Defense Precision Components & Sub-Systems' (Machined Aerostructures, Assemblies & Weapon Hardware) based on primary economic business exposure: High-precision machined aerospace components and mission-critical mechanical defense assemblies.",ANNUAL_REPORT_SEGMENT_REVENUE,2024-01-01,9999-12-31,2026-08-23,VERIFIED
URBANCO,Urban Company Limited,,INDUSTRIAL MANUFACTURING,SEC_INDUSTRIAL_MANUFACTURING,Specialized Industrial Tools & Engineering Supplies,IND_SPECIALIZED_INDUSTRIAL_TOOLS_ENGINEERING_SUPPLIES,"Precision Machine Tools, Specialized Fasteners & Industrial Supplies",SUB_PRECISION_MACHINE_TOOLS_SPECIALIZED_FASTENERS_INDUSTRIAL_SUPPLIES,"Manufacturing of specialized industrial machine tooling, precision fasteners, workshop equipment and industrial B2B supplies.",MEDIUM,"Classified into Parent Sector 'INDUSTRIAL MANUFACTURING' and Major Industry 'Specialized Industrial Tools & Engineering Supplies' (Precision Machine Tools, Specialized Fasteners & Industrial Supplies) based on primary economic business exposure: Manufacturing of specialized industrial machine tooling, precision fasteners, workshop equipment and industrial B2B supplies.",BUSINESS_NAME_AND_SECTOR_EVALUATION,2024-01-01,9999-12-31,2026-08-23,VERIFIED
URJA,Urja Global Limited,,INDUSTRIAL MANUFACTURING,SEC_INDUSTRIAL_MANUFACTURING,Specialized Industrial Tools & Engineering Supplies,IND_SPECIALIZED_INDUSTRIAL_TOOLS_ENGINEERING_SUPPLIES,"Precision Machine Tools, Specialized Fasteners & Industrial Supplies",SUB_PRECISION_MACHINE_TOOLS_SPECIALIZED_FASTENERS_INDUSTRIAL_SUPPLIES,"Manufacturing of specialized industrial machine tooling, precision fasteners, workshop equipment and industrial B2B supplies.",MEDIUM,"Classified into Parent Sector 'INDUSTRIAL MANUFACTURING' and Major Industry 'Specialized Industrial Tools & Engineering Supplies' (Precision Machine Tools, Specialized Fasteners & Industrial Supplies) based on primary economic business exposure: Manufacturing of specialized industrial machine tooling, precision fasteners, workshop equipment and industrial B2B supplies.",BUSINESS_NAME_AND_SECTOR_EVALUATION,2024-01-01,9999-12-31,2026-08-23,VERIFIED
USHAMART,Usha Martin Limited,,STEEL,SEC_STEEL,Secondary & Sponge Iron Re-Rolling,IND_SECONDARY_SPONGE_IRON_RE_ROLLING,"Sponge Iron, MS Billets, TMT Rebars & Wire Rods",SUB_SPONGE_IRON_MS_BILLETS_TMT_REBARS_WIRE_RODS,"Direct reduced iron (DRI) sponge iron production, induction furnace billet casting and TMT rebars.",HIGH,"Classified into Parent Sector 'STEEL' and Major Industry 'Secondary & Sponge Iron Re-Rolling' (Sponge Iron, MS Billets, TMT Rebars & Wire Rods) based on primary economic business exposure: Direct reduced iron (DRI) sponge iron production, induction furnace billet casting and TMT rebars.",ANNUAL_REPORT_SEGMENT_REVENUE,2024-01-01,9999-12-31,2026-08-23,VERIFIED
USK,Udayshivakumar Infra Limited,,CONSTRUCTION & INFRASTRUCTURE,SEC_CONSTRUCTION_INFRASTRUCTURE,Civil & Commercial Building Construction,IND_CIVIL_COMMERCIAL_BUILDING_CONSTRUCTION,"Institutional Campuses, High-Rise Commercial Towers & Hospitals",SUB_INSTITUTIONAL_CAMPUSES_HIGH_RISE_COMMERCIAL_TOWERS_HOSPITALS,"Specialized general contracting and civil construction of institutional university campuses, corporate towers and metro stations.",HIGH,"Classified into Parent Sector 'CONSTRUCTION & INFRASTRUCTURE' and Major Industry 'Civil & Commercial Building Construction' (Institutional Campuses, High-Rise Commercial Towers & Hospitals) based on primary economic business exposure: Specialized general contracting and civil construction of institutional university campuses, corporate towers and metro stations.",ANNUAL_REPORT_SEGMENT_REVENUE,2024-01-01,9999-12-31,2026-08-23,VERIFIED
UTIAMC,UTI Asset Management Company Limited,,CAPITAL MARKETS,SEC_CAPITAL_MARKETS,Asset Management Companies (AMC),IND_ASSET_MANAGEMENT_COMPANIES_AMC,"Equity, Debt & Liquid Mutual Fund Schemes Management",SUB_EQUITY_DEBT_LIQUID_MUTUAL_FUND_SCHEMES_MANAGEMENT,"Managing pool of investor assets across equity, debt, hybrid mutual funds and alternate investment funds.",HIGH,"Classified into Parent Sector 'CAPITAL MARKETS' and Major Industry 'Asset Management Companies (AMC)' (Equity, Debt & Liquid Mutual Fund Schemes Management) based on primary economic business exposure: Managing pool of investor assets across equity, debt, hybrid mutual funds and alternate investment funds.",ANNUAL_REPORT_SEGMENT_REVENUE,2024-01-01,9999-12-31,2026-08-23,VERIFIED
UTKARSHBNK,Utkarsh Small Finance Bank Limited,,BANKING,SEC_BANKING,Small Finance Banks,IND_SMALL_FINANCE_BANKS,"Priority Sector Lending, Micro-Loans & Semi-Urban Deposits",SUB_PRIORITY_SECTOR_LENDING_MICRO_LOANS_SEMI_URBAN_DEPOSITS,Financial inclusion banking catering to unserved and underserved micro-enterprises and semi-urban households.,HIGH,"Classified into Parent Sector 'BANKING' and Major Industry 'Small Finance Banks' (Priority Sector Lending, Micro-Loans & Semi-Urban Deposits) based on primary economic business exposure: Financial inclusion banking catering to unserved and underserved micro-enterprises and semi-urban households.",ANNUAL_REPORT_SEGMENT_REVENUE,2024-01-01,9999-12-31,2026-08-23,VERIFIED
UTLSOLAR,Fujiyama Power Systems Limited,,IT SERVICES,SEC_IT_SERVICES,Mid-Tier IT Services & Digital Consulting,IND_MID_TIER_IT_SERVICES_DIGITAL_CONSULTING,"Custom Software Development, Data Analytics & AI Integration",SUB_CUSTOM_SOFTWARE_DEVELOPMENT_DATA_ANALYTICS_AI_INTEGRATION,"Mid-sized IT consulting delivering digital transformation, data engineering, cybersecurity and agile development.",HIGH,"Classified into Parent Sector 'IT SERVICES' and Major Industry 'Mid-Tier IT Services & Digital Consulting' (Custom Software Development, Data Analytics & AI Integration) based on primary economic business exposure: Mid-sized IT consulting delivering digital transformation, data engineering, cybersecurity and agile development.",ANNUAL_REPORT_SEGMENT_REVENUE,2024-01-01,9999-12-31,2026-08-23,VERIFIED
UTTAMSUGAR,Uttam Sugar Mills Limited,,SUGAR & BIO-ETHANOL,SEC_SUGAR_BIO_ETHANOL,Sugar Refining & Bio-Ethanol Distilleries,IND_SUGAR_REFINING_BIO_ETHANOL_DISTILLERIES,"Crushed Sugarcane Refining, Fuel Ethanol & Bagasse Cogeneration",SUB_CRUSHED_SUGARCANE_REFINING_FUEL_ETHANOL_BAGASSE_COGENERATION,"Integrated sugarcane crushing, refined white sugar production, fuel ethanol blending distillation and green cogen power.",HIGH,"Classified into Parent Sector 'SUGAR & BIO-ETHANOL' and Major Industry 'Sugar Refining & Bio-Ethanol Distilleries' (Crushed Sugarcane Refining, Fuel Ethanol & Bagasse Cogeneration) based on primary economic business exposure: Integrated sugarcane crushing, refined white sugar production, fuel ethanol blending distillation and green cogen power.",ANNUAL_REPORT_SEGMENT_REVENUE,2024-01-01,9999-12-31,2026-08-23,VERIFIED
UYFINCORP,U. Y. Fincorp Limited,,INDUSTRIAL MANUFACTURING,SEC_INDUSTRIAL_MANUFACTURING,Specialized Industrial Tools & Engineering Supplies,IND_SPECIALIZED_INDUSTRIAL_TOOLS_ENGINEERING_SUPPLIES,"Precision Machine Tools, Specialized Fasteners & Industrial Supplies",SUB_PRECISION_MACHINE_TOOLS_SPECIALIZED_FASTENERS_INDUSTRIAL_SUPPLIES,"Manufacturing of specialized industrial machine tooling, precision fasteners, workshop equipment and industrial B2B supplies.",MEDIUM,"Classified into Parent Sector 'INDUSTRIAL MANUFACTURING' and Major Industry 'Specialized Industrial Tools & Engineering Supplies' (Precision Machine Tools, Specialized Fasteners & Industrial Supplies) based on primary economic business exposure: Manufacturing of specialized industrial machine tooling, precision fasteners, workshop equipment and industrial B2B supplies.",BUSINESS_NAME_AND_SECTOR_EVALUATION,2024-01-01,9999-12-31,2026-08-23,VERIFIED
V2RETAIL,V2 Retail Limited,,RETAIL,SEC_RETAIL,Specialty Consumer Retail,IND_SPECIALTY_CONSUMER_RETAIL,"Luxury Watches, Optical, Electronics & Pharmacy Retail Chains",SUB_LUXURY_WATCHES_OPTICAL_ELECTRONICS_PHARMACY_RETAIL_CHAINS,"Specialty retail chains operating exclusive boutiques for luxury swiss timepieces, electronics and pharmaceuticals.",HIGH,"Classified into Parent Sector 'RETAIL' and Major Industry 'Specialty Consumer Retail' (Luxury Watches, Optical, Electronics & Pharmacy Retail Chains) based on primary economic business exposure: Specialty retail chains operating exclusive boutiques for luxury swiss timepieces, electronics and pharmaceuticals.",ANNUAL_REPORT_SEGMENT_REVENUE,2024-01-01,9999-12-31,2026-08-23,VERIFIED
VADILALIND,Vadilal Industries Limited,,INDUSTRIAL MANUFACTURING,SEC_INDUSTRIAL_MANUFACTURING,Specialized Industrial Tools & Engineering Supplies,IND_SPECIALIZED_INDUSTRIAL_TOOLS_ENGINEERING_SUPPLIES,"Precision Machine Tools, Specialized Fasteners & Industrial Supplies",SUB_PRECISION_MACHINE_TOOLS_SPECIALIZED_FASTENERS_INDUSTRIAL_SUPPLIES,"Manufacturing of specialized industrial machine tooling, precision fasteners, workshop equipment and industrial B2B supplies.",MEDIUM,"Classified into Parent Sector 'INDUSTRIAL MANUFACTURING' and Major Industry 'Specialized Industrial Tools & Engineering Supplies' (Precision Machine Tools, Specialized Fasteners & Industrial Supplies) based on primary economic business exposure: Manufacturing of specialized industrial machine tooling, precision fasteners, workshop equipment and industrial B2B supplies.",BUSINESS_NAME_AND_SECTOR_EVALUATION,2024-01-01,9999-12-31,2026-08-23,VERIFIED
VADILENT,Vadilal Enterprises Limited,,IT SERVICES,SEC_IT_SERVICES,Mid-Tier IT Services & Digital Consulting,IND_MID_TIER_IT_SERVICES_DIGITAL_CONSULTING,"Custom Software Development, Data Analytics & AI Integration",SUB_CUSTOM_SOFTWARE_DEVELOPMENT_DATA_ANALYTICS_AI_INTEGRATION,"Mid-sized IT consulting delivering digital transformation, data engineering, cybersecurity and agile development.",HIGH,"Classified into Parent Sector 'IT SERVICES' and Major Industry 'Mid-Tier IT Services & Digital Consulting' (Custom Software Development, Data Analytics & AI Integration) based on primary economic business exposure: Mid-sized IT consulting delivering digital transformation, data engineering, cybersecurity and agile development.",ANNUAL_REPORT_SEGMENT_REVENUE,2024-01-01,9999-12-31,2026-08-23,VERIFIED
VAIBHAVGBL,Vaibhav Global Limited,,JEWELLERY,SEC_JEWELLERY,Fashion & Gemstone Jewellery,IND_FASHION_GEMSTONE_JEWELLERY,Direct-to-Consumer TV & Online Fashion Jewellery,SUB_DIRECT_TO_CONSUMER_TV_ONLINE_FASHION_JEWELLERY,Omnichannel electronic retailing of colored gemstone jewelry and lifestyle accessories.,HIGH,Classified into Parent Sector 'JEWELLERY' and Major Industry 'Fashion & Gemstone Jewellery' (Direct-to-Consumer TV & Online Fashion Jewellery) based on primary economic business exposure: Omnichannel electronic retailing of colored gemstone jewelry and lifestyle accessories.,ANNUAL_REPORT_SEGMENT_REVENUE,2024-01-01,9999-12-31,2026-08-23,VERIFIED
VAISHALI,Vaishali Pharma Limited,,PHARMACEUTICALS,SEC_PHARMACEUTICALS,Finished Dosage Formulations,IND_FINISHED_DOSAGE_FORMULATIONS,"Branded Generic Tablets, Capsules, Syrups & Inhalers",SUB_BRANDED_GENERIC_TABLETS_CAPSULES_SYRUPS_INHALERS,Manufacturing and marketing of branded generic prescription medicines and OTC therapeutic formulations.,HIGH,"Classified into Parent Sector 'PHARMACEUTICALS' and Major Industry 'Finished Dosage Formulations' (Branded Generic Tablets, Capsules, Syrups & Inhalers) based on primary economic business exposure: Manufacturing and marketing of branded generic prescription medicines and OTC therapeutic formulations.",ANNUAL_REPORT_SEGMENT_REVENUE,2024-01-01,9999-12-31,2026-08-23,VERIFIED
